ID,Age,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Height,Weight,Release Clause
112316,34,81,81,5500,18,1,3,2,15,2017,6.17,185,11000
45186,36,81,81,6000,24,2,2,4,14,2015,5.83,165,12600
239207,21,80,85,20500,25,2,1,3,2,2017,6.08,185,44600
235790,19,80,89,22000,32,1,1,4,12,2016,6.17,183,41800
235569,21,80,89,22500,51,2,1,4,22,2018,5.92,168,47300
234906,20,80,90,23500,51,2,1,4,18,2016,5.75,154,49400
234153,21,80,87,21000,31,2,1,4,16,2015,5.92,168,48300
234035,22,80,88,18500,115,2,1,3,23,2018,5.75,146,41600
230977,24,80,84,19500,11,1,1,4,12,2017,5.75,139,30700
230347,30,80,80,10500,34,1,1,4,19,2018,5.83,152,20000
230234,34,80,80,4500,34,2,1,2,13,2018,5.83,165,8500
230142,21,80,87,21000,29,1,1,3,12,2014,5.92,172,48300
228229,26,80,83,15500,80,2,1,2,8,2018,6.17,187,30600
227536,27,80,80,16000,19,2,2,2,7,2016,6.08,183,32000
226851,22,80,86,17500,33,2,1,3,23,2016,6.08,168,33300
226790,21,80,85,17000,50,2,1,3,11,2017,6,163,33600
226753,22,80,85,14500,14,2,2,1,4,2015,6.17,205,21400
226226,22,80,86,20000,72,1,1,3,5,2016,5.75,154,4585.060806
224334,26,80,80,12500,16,1,2,4,19,2017,5.67,152,25000
224293,21,80,87,20500,59,2,2,3,9,2017,5.92,176,43100
221639,24,80,85,20000,140,2,1,3,2,2018,5.92,168,42500
221540,28,80,80,12000,19,1,1,2,10,2017,6.17,179,24000
220477,24,80,86,17500,73,2,2,2,10,2018,6.17,176,33300
219985,26,80,81,14500,63,2,2,4,18,2017,6.17,179,25700
219809,23,80,85,17000,85,2,2,3,9,2016,6.17,187,4585.060806
218339,22,80,86,20000,50,2,2,4,22,2017,5.83,150,38000
216547,25,80,83,18500,17,2,2,4,21,2016,5.67,146,38400
215785,23,80,85,20000,65,2,2,4,16,2016,5.92,176,4585.060806
215316,26,80,85,14000,26,2,3,1,4,2017,6.17,185,30500
214584,31,80,80,9000,22,2,1,1,4,2018,6.17,194,12600
212692,22,80,85,20000,65,1,2,4,16,2015,5.75,150,39500
212623,22,80,85,20000,40,2,1,3,14,2015,5.92,170,43500
211748,24,80,84,19500,37,1,2,4,5,2016,6,159,34600
211688,23,80,85,16500,33,1,2,3,19,2012,5.67,146,35900
211575,24,80,85,19500,130,2,3,4,11,2016,6.17,185,4585.060806
211256,25,80,82,15000,20,1,2,3,19,2018,5.58,143,22100
210896,23,80,85,19500,47,2,2,4,20,2017,5.92,161,38500
209960,26,80,83,13000,23,1,1,1,4,2015,6.08,179,28300
208333,24,80,85,19500,91,2,2,3,22,2018,6,181,33600
208128,24,80,84,19500,89,2,3,4,12,2017,5.83,168,34600
207862,24,80,82,15500,28,2,2,2,26,2017,6.17,183,27500
207599,25,80,83,15500,88,2,2,2,8,2017,6.25,181,30600
207439,24,80,85,,0,2,2,4,22,2016,5.92,165,4585.060806
206413,28,80,80,12000,1,1,1,3,20,2010,5.92,168,25200
205988,22,80,85,16500,96,1,2,3,19,2014,5.92,165,31800
205705,28,80,80,12000,29,1,1,2,10,2017,6.25,183,25200
205693,24,80,83,19000,41,2,1,3,7,2017,6.25,201,33700
205525,25,80,81,17500,97,2,2,4,18,2018,5.42,132,34600
205114,30,80,80,14000,30,2,1,4,18,2018,5.58,139,29400
205070,26,80,81,17500,37,2,1,3,16,2016,5.83,154,38100
204529,24,80,84,19500,105,2,2,4,2,2016,6.08,172,4585.060806
204399,30,80,80,14500,24,2,1,4,14,2016,6,157,31200
204120,29,80,81,11500,17,2,1,1,4,2018,6.17,187,25000
203841,26,80,83,13000,48,2,1,1,4,2016,6.58,168,25700
203747,23,80,85,16500,85,2,3,3,23,2014,5.83,163,32600
203605,26,80,81,14000,39,2,2,3,26,2015,6,179,24900
203042,25,80,85,14000,39,2,2,1,4,2013,6.42,209,27700
202849,25,80,81,14500,51,2,2,2,10,2018,6.5,216,28600
202695,25,80,83,15500,56,2,1,2,8,2016,6.33,179,30600
202477,24,80,82,18500,56,2,3,4,7,2018,5.83,161,36500
202335,24,80,84,16500,73,2,2,2,13,2014,6.17,198,31800
201377,26,80,84,16000,38,2,2,2,15,2018,6,172,34800
201144,29,80,80,11500,53,2,2,3,13,2018,6.08,176,19600
201119,28,80,80,11500,1,1,1,4,19,2013,5.83,181,24200
200536,25,80,81,14500,37,1,1,3,27,2017,5.92,172,25700
200458,24,80,84,16000,79,1,2,4,19,2018,5.83,163,31600
200318,26,80,81,17500,42,1,1,3,2,2018,6.08,159,31100
200315,26,80,80,16000,30,2,2,3,18,2017,5.83,143,33600
199206,29,80,80,11500,55,2,3,2,15,2018,6,168,21900
199110,27,80,81,17500,24,2,2,4,2,2017,5.83,174,38100
199069,26,80,82,18000,19,2,3,5,2,2014,6,181,37400
198784,24,80,85,19500,94,2,2,4,22,2017,5.75,154,38500
197853,25,80,83,15500,82,2,2,3,23,2017,5.75,168,29800
197061,26,80,82,15000,99,2,2,2,10,2016,6.33,198,29600
195861,28,80,80,12000,1,1,2,3,15,2009,6.08,183,25200
194879,28,80,80,15500,34,2,2,3,7,2015,5.92,170,32600
194794,28,80,80,15000,92,1,3,4,16,2018,6.25,183,28500
194229,27,80,81,13500,27,2,2,3,23,2009,5.75,159,29400
194022,27,80,80,12000,15,2,2,3,23,2011,6.08,176,24000
193886,28,80,80,15000,44,1,2,3,12,2018,5.92,170,25500
193352,25,80,83,15500,81,1,3,4,19,2017,5.92,170,27500
193061,27,80,80,15500,65,2,2,4,18,2016,6,170,29500
192789,27,80,80,12000,35,2,2,3,23,2008,6,163,25200
191687,29,80,80,11500,63,2,2,2,10,2017,6.25,196,21900
190815,28,80,80,12000,22,1,3,3,19,2018,5.92,159,16800
190778,27,80,83,12500,16,2,2,1,4,2009,6.17,194,18400
190544,26,80,81,17500,52,2,2,4,12,2016,6,163,4585.060806
190286,27,80,80,15500,30,1,2,3,5,2018,5.92,163,32600
190264,28,80,80,15000,59,1,3,4,21,2017,5.75,152,25500
189805,27,80,80,16000,23,2,2,2,2,2014,6.17,190,22400
189690,31,80,80,9000,48,2,2,1,4,2018,6.25,176,17100
189575,25,80,83,18500,31,2,2,4,12,2009,5.58,139,40200
189354,30,80,80,14000,33,2,2,4,21,2007,5.83,150,29400
189251,28,80,80,12000,37,2,2,3,13,2018,5.83,163,20400
188943,27,80,81,11500,61,2,2,1,4,2016,6.17,190,4585.060806
188942,27,80,82,14500,86,2,2,2,13,2016,6,192,27900
188829,28,80,80,12000,50,2,3,3,10,2018,6,170,20400
188388,28,80,80,15000,31,1,2,4,12,2017,5.83,163,31500
188005,28,80,81,13500,51,2,2,2,13,2017,6,165,24000
186569,29,80,80,10000,61,2,2,1,4,2015,6.33,185,16500
186547,27,80,80,12500,85,2,3,3,8,2017,5.92,161,21300
186537,31,80,80,13500,41,2,1,4,2,2017,6.08,159,28400
185122,28,80,80,10500,45,2,2,1,4,2015,6.33,190,17900
184120,34,80,80,7000,39,1,3,3,22,2005,6,161,14700
183427,28,80,80,11500,120,1,2,3,19,2015,5.75,172,21300
180819,30,80,80,13500,110,2,3,4,22,2014,5.83,161,25700
180334,31,80,80,10000,64,2,2,2,8,2017,6.25,187,19000
180216,29,80,80,11000,97,2,2,3,26,2009,5.83,148,20900
180175,28,80,80,15500,35,2,3,4,2,2017,5.92,179,33300
178424,31,80,80,9500,27,1,2,3,19,2018,5.75,152,20000
177604,32,80,80,8000,99,1,2,3,19,2013,5.83,159,15200
177600,31,80,80,12500,30,2,2,3,9,2013,5.83,168,26300
176915,32,80,80,11000,20,2,2,4,11,2018,5.83,161,23700
176600,31,80,80,13500,45,2,3,3,2,2018,5.67,154,28400
176376,33,80,80,9000,13,2,2,5,3,2014,5.92,168,13500
176104,31,80,80,13000,23,1,2,4,12,2015,6,179,22100
173373,31,80,80,9000,91,2,3,1,4,2015,6.33,192,16700
173208,31,80,80,10000,21,1,2,3,15,2018,6,165,17000
172114,32,80,80,11500,12,2,2,3,1,2013,5.83,165,17300
171833,28,80,80,15500,125,1,3,4,2,2013,5.92,168,29500
171579,31,80,80,13000,30,2,2,4,12,2015,6,185,27300
170815,30,80,80,13500,65,2,2,3,9,2016,5.75,159,25700
166706,33,80,80,6000,68,2,3,2,15,2016,6.25,179,11400
165109,31,80,80,10000,51,1,2,3,15,2008,6,174,17000
164468,32,80,80,8500,99,2,3,2,10,2012,6.33,194,15700
163711,33,80,80,6000,75,2,3,3,13,2018,5.75,163,11100
159147,32,80,80,8500,37,2,2,2,8,2003,5.92,176,16200
158625,34,80,80,4500,37,1,3,2,10,2016,6.17,187,8500
156713,33,80,80,,0,2,2,2,15,2016,6.33,185,4585.060806
153244,32,80,80,12000,70,2,3,3,2,2015,6.17,201,19200
150418,32,80,80,12000,46,2,3,3,14,2018,6.17,196,20400
148119,32,80,80,8500,1,2,3,1,4,2002,6.08,172,18700
147782,34,80,80,4500,1,2,2,3,20,2013,5.75,154,9400
146760,33,80,80,5500,53,2,3,3,23,2011,5.92,157,11300
146748,36,80,80,2000,17,2,3,1,4,2017,6.42,196,4200
146562,33,80,80,8500,39,2,3,5,9,2018,5.5,146,17900
146536,32,80,80,11500,22,2,2,3,16,2017,5.58,132,24200
142754,34,80,80,4500,20,2,4,2,11,2018,5.75,161,9700
140293,34,80,80,6000,51,2,2,1,4,2018,6.33,174,10200
139997,36,80,80,1700,27,2,3,3,23,2018,5.83,172,2900
121944,33,80,80,6000,11,2,4,3,15,2017,6,174,8700
110677,34,80,80,6000,26,2,2,1,4,2018,6.17,183,12600
54050,32,80,80,12000,13,2,4,3,2,2018,5.75,183,18000
49369,34,80,80,8000,10,2,3,3,14,2018,6.08,174,10000
49031,39,80,80,1000,10,2,2,1,4,2016,6.08,187,1700
244369,20,79,86,18000,1,1,1,4,16,2015,5.83,152,41400
239818,21,79,85,15000,10,2,1,2,8,2015,6.08,181,33000
236632,21,79,86,18000,18,1,2,5,21,2017,5.75,146,28800
233419,21,79,86,18000,13,1,1,4,16,2018,5.75,150,39600
232097,21,79,86,18000,27,2,2,5,9,2017,5.92,148,34200
231943,21,79,86,18000,79,2,1,4,2,2018,5.92,154,37800
231478,20,79,86,18000,54,2,1,4,2,2018,5.75,174,34200
230938,21,79,88,19500,24,2,2,3,22,2016,6,168,4585.060806
230498,30,79,79,12000,26,2,1,4,2,2018,5.75,161,22800
230312,26,79,79,9000,24,2,1,1,4,2018,6.08,176,17100
230251,30,79,79,9500,20,2,1,2,9,2018,6.17,194,18100
230212,30,79,79,9500,30,1,1,2,10,2018,6,174,18100
230201,34,79,79,3600,38,2,1,3,23,2018,5.83,165,6800
229909,26,79,81,,0,2,1,1,4,2016,6.17,176,4585.060806
228941,22,79,87,19000,84,2,2,4,2,2016,6.08,174,4585.060806
227796,19,79,87,18000,26,2,3,4,16,2016,5.83,152,34200
227290,26,79,80,10000,21,1,1,1,4,2017,6.33,198,21800
227234,21,79,84,14500,43,2,2,3,20,2015,6.08,183,28600
226161,23,79,87,16000,110,2,1,3,13,2014,6,161,36000
225997,24,79,81,15500,1,2,1,4,18,2018,5.83,154,33700
225953,20,79,86,18000,17,2,1,4,3,2014,5.83,172,28800
225711,22,79,86,15000,43,1,2,3,15,2018,6.08,174,28500
225663,22,79,85,17000,61,2,1,4,12,2018,5.92,152,35700
225647,29,79,80,10000,21,2,1,1,4,2017,6.08,165,14800
224254,22,79,85,17500,27,2,1,3,21,2014,5.75,172,28000
224069,25,79,80,15000,38,2,2,3,14,2018,6.08,163,32600
223682,29,79,79,12000,37,1,1,3,27,2014,5.75,154,25200
223061,24,79,84,17000,15,1,2,5,3,2016,5.42,137,35300
222028,22,79,84,14500,43,2,3,3,13,2015,6.08,159,25700
221660,23,79,85,14500,91,2,2,3,10,2017,6.17,176,29700
220018,24,79,82,16000,39,2,1,3,12,2017,6.08,172,28400
219932,22,79,85,17500,27,2,1,4,2,2016,5.92,163,40300
219576,26,79,80,14500,17,2,1,3,22,2017,6.17,174,30100
216497,24,79,84,17000,53,2,2,4,2,2017,6,174,30200
216388,21,79,86,18000,31,2,2,4,7,2017,5.67,148,37800
216150,26,79,81,12500,94,2,2,3,23,2017,6,159,24100
215353,25,79,82,16000,67,2,2,3,2,2017,6,172,28400
215061,28,79,79,13000,32,2,2,3,2,2016,5.83,176,18200
215057,28,79,80,11500,31,2,1,3,20,2018,6,183,20400
214947,22,79,84,14500,26,2,1,3,5,2016,6.08,183,27200
213991,23,79,84,14500,55,2,1,3,5,2018,5.83,154,28600
213516,23,79,84,17000,16,2,1,3,18,2017,5.67,139,35300
213160,24,79,86,15000,1,2,1,4,11,2016,6,165,34500
212150,22,79,83,16000,53,2,2,4,18,2018,5.67,150,31600
211368,23,79,83,16500,48,2,2,4,3,2017,5.67,154,29300
211267,25,79,81,15500,25,2,1,4,16,2018,5.75,163,24400
210455,24,79,83,13500,43,2,2,3,27,2016,5.58,154,4585.060806
210411,23,79,85,17500,15,2,1,4,16,2014,5.67,157,38500
210324,25,79,80,15000,32,2,2,3,12,2016,5.75,154,26600
208920,23,79,84,14500,55,1,1,2,10,2017,5.92,165,28600
208334,28,79,79,10000,26,1,3,3,27,2012,6.08,165,15000
207993,25,79,82,13000,89,1,2,3,19,2017,6,187,25700
207939,28,79,79,10000,58,2,1,3,11,2018,6.08,163,16000
207732,27,79,80,14500,32,2,2,3,7,2011,5.83,163,31500
206652,24,79,83,11500,13,2,2,1,4,2016,6.33,194,4585.060806
206304,27,79,81,12500,56,2,1,2,5,2017,6.08,176,24700
205407,26,79,82,15500,49,2,2,4,13,2015,6,154,27500
205193,23,79,83,14000,26,1,1,2,10,2017,6.08,174,24900
205192,24,79,86,17500,120,2,2,3,22,2016,5.75,152,39400
204638,25,79,81,13000,48,2,2,2,8,2015,6.08,183,23100
204614,27,79,80,11500,60,1,2,3,19,2018,5.58,148,20400
204525,27,79,80,12000,26,1,2,2,15,2018,6,170,26100
204311,23,79,83,14000,80,2,2,2,10,2016,6.25,212,4585.060806
204277,29,79,79,10000,20,2,2,3,13,2018,5.58,163,21000
204082,25,79,84,14000,44,1,2,2,15,2017,6.33,172,24900
203775,25,79,83,11500,71,2,2,1,4,2016,6.17,192,4585.060806
203757,27,79,80,14500,1,1,1,4,2,2015,6,194,31500
203483,25,79,81,15000,32,2,2,3,9,2018,5.83,154,26600
203362,23,79,85,17500,48,2,1,4,18,2018,5.83,154,36800
203106,24,79,82,16000,35,2,2,4,18,2018,5.58,137,28400
202648,24,79,83,16000,29,2,2,4,5,2018,5.92,157,34800
202562,25,79,84,14000,44,1,2,3,19,2018,5.75,176,24900
202325,26,79,80,12000,50,2,1,3,13,2014,5.58,150,21300
202201,26,79,80,12000,28,2,1,2,8,2016,6.17,172,21300
201862,28,79,79,10000,115,1,3,3,10,2014,6.17,176,18500
201519,25,79,84,16500,59,2,1,3,13,2017,5.75,148,29300
201510,25,79,82,13000,68,1,2,4,19,2015,6,168,25000
201508,27,79,79,13000,41,1,2,4,12,2017,6,170,22100
201505,28,79,79,10000,32,2,1,2,8,2016,6,179,21000
201325,32,79,79,7000,23,2,2,1,4,2017,6.42,190,13300
201143,26,79,82,13000,26,2,1,2,8,2016,6,172,28300
201042,25,79,80,12000,61,2,2,3,23,2016,6,179,23700
200641,28,79,79,12500,41,2,2,4,3,2016,5.83,172,21300
200260,26,79,80,15000,20,1,2,3,21,2017,6,159,22100
200155,25,79,81,15500,27,2,1,4,12,2015,6.42,176,24400
199823,25,79,82,15500,28,2,1,3,13,2016,5.83,154,33700
199767,25,79,80,14500,98,2,2,3,22,2013,6.08,181,27900
199561,31,79,79,11000,21,2,3,4,18,2017,5.75,159,23100
199439,24,79,82,16000,27,1,2,4,12,2017,6.33,192,28400
199416,28,79,79,12500,31,2,1,3,16,2016,5.83,159,26300
199304,26,79,80,12000,110,2,2,3,23,2017,6,172,23100
199189,24,79,82,16000,89,2,2,4,12,2018,6.08,192,30800
199005,26,79,81,10500,41,2,1,1,4,2017,6,181,20700
198715,29,79,79,12500,32,2,2,4,2,2017,5.83,161,26300
198200,27,79,79,10500,33,2,2,2,8,2016,5.92,181,17900
198118,27,79,80,12000,46,2,2,2,13,2016,6.17,170,21300
198031,26,79,82,15500,17,2,1,3,22,2015,5.92,159,32200
197083,30,79,79,9000,33,2,2,3,26,2017,6,176,15300
196978,26,79,81,15500,77,2,1,4,2,2014,5.92,146,30600
194957,26,79,80,12000,110,2,2,2,10,2011,6.08,157,23100
194761,27,79,79,13000,35,2,1,3,18,2015,5.75,159,27300
193738,28,79,79,12500,65,2,2,4,12,2017,5.83,165,23800
193601,27,79,81,12500,56,2,1,2,8,2018,6.08,179,22200
193171,30,79,79,9000,34,1,1,3,19,2010,5.58,137,18900
192991,27,79,80,14500,105,2,2,3,2,2018,6,172,28600
192679,28,79,79,10000,20,1,1,3,18,2015,5.75,159,21000
192678,28,79,79,13000,32,2,1,3,2,2016,6.08,174,27300
192598,28,79,79,13000,25,2,2,4,2,2016,5.92,170,28600
192064,27,79,80,14500,25,2,2,4,25,2015,5.92,176,33000
191076,27,79,79,13000,61,1,1,4,16,2016,5.83,170,24700
190456,27,79,80,11500,94,2,2,3,23,2015,5.75,148,22700
190243,30,79,79,8000,41,2,2,1,4,2018,6.33,196,13600
190149,29,79,79,9500,27,2,2,4,23,2009,6,176,20000
189682,28,79,79,10000,58,1,1,2,15,2012,6,181,19000
189681,27,79,79,10500,60,2,2,4,23,2015,5.67,172,20000
189560,30,79,79,9500,66,2,2,3,13,2017,6.25,201,18100
189461,26,79,81,15000,83,1,3,3,22,2018,5.67,150,29600
189433,28,79,79,10000,39,1,2,2,10,2016,6.33,190,17000
189423,29,79,79,10000,44,2,2,3,13,2018,6.17,176,17000
189271,27,79,80,12000,36,2,2,3,9,2018,5.83,163,26100
188081,28,79,79,13000,30,2,3,4,14,2016,5.67,154,28000
187735,28,79,79,12500,1,2,3,4,20,2008,5.83,165,27500
187347,29,79,79,,0,2,2,3,23,2016,5.83,154,4585.060806
187052,28,79,80,11500,36,2,2,3,11,2018,6,176,22700
186832,29,79,79,9500,62,1,2,4,19,2018,5.67,165,16200
186148,29,79,80,10000,32,2,2,1,4,2017,6.17,179,17800
186132,28,79,79,12500,110,2,2,3,22,2017,5.83,179,23100
185431,30,79,79,12000,60,2,3,3,2,2018,6.17,176,24600
184949,32,79,79,7000,57,2,1,3,23,2017,5.83,152,13300
184881,28,79,79,12500,65,2,3,4,16,2017,5.75,165,23800
184826,29,79,79,12000,75,2,3,3,22,2018,5.75,152,22800
184134,30,79,79,9500,57,2,2,3,13,2017,6,168,18100
183909,30,79,79,12000,34,1,2,4,16,2014,5.58,134,20400
183892,31,79,79,8500,19,2,1,2,8,2016,5.92,183,17900
183580,29,79,79,12500,35,2,2,3,7,2015,6.17,185,22500
183497,32,79,79,7000,48,2,2,1,4,2018,6.25,179,11900
183285,28,79,80,11500,58,1,3,2,10,2017,6.17,183,22700
182002,28,79,80,11500,27,2,2,2,15,2018,6.17,194,25000
181820,28,79,79,13000,79,2,3,3,2,2017,6,174,24700
178311,31,79,79,11500,29,2,3,4,7,2018,5.83,159,24700
178224,30,79,79,12000,90,2,3,3,2,2017,5.75,161,22800
177723,30,79,79,8000,47,2,1,1,4,2018,6,176,15200
177644,31,79,79,7500,105,2,2,1,4,2015,6.25,190,15400
177633,31,79,79,11500,31,2,1,3,2,2017,5.67,150,24200
177358,28,79,79,10000,92,2,2,3,13,2017,6.08,165,19000
176944,30,79,79,11500,120,2,3,3,22,2013,6.33,187,21300
176731,32,79,79,7000,1,2,2,3,13,2018,6.17,187,14700
176550,29,79,79,8500,80,2,2,1,4,2016,6,176,4585.060806
173426,30,79,79,8000,76,2,3,1,4,2013,6.33,192,15200
172723,31,79,79,7500,52,2,3,1,4,2017,6.5,183,14300
170797,29,79,79,10000,32,1,3,3,13,2018,5.92,161,17000
169705,28,79,79,10000,53,1,2,3,19,2015,5.83,187,19000
169115,32,79,79,7000,30,2,2,2,10,2011,6,181,11900
164859,29,79,79,12500,105,2,3,3,16,2018,5.75,150,23800
164029,34,79,79,6500,31,2,1,4,14,2017,5.83,165,13700
163264,32,79,79,7000,45,2,2,1,4,2013,6.17,203,13300
161648,31,79,79,11000,38,1,3,5,12,2018,5.83,163,20900
160741,31,79,79,8500,37,2,2,2,10,2015,6.17,185,14500
159065,33,79,79,8000,22,2,3,4,12,2016,5.67,165,17200
158232,32,79,79,10000,34,2,3,4,18,2014,6,170,17000
158133,33,79,79,7500,1,2,2,4,12,2017,5.83,185,15800
157301,31,79,79,11000,55,2,3,4,18,2017,6.08,187,20900
152908,32,79,79,7000,110,2,2,4,19,2011,5.75,143,13000
150724,31,79,79,7500,45,2,3,1,4,2018,6.42,201,14300
142707,35,79,79,6000,22,2,2,4,14,2016,5.75,159,9000
137351,34,79,79,3800,28,2,2,3,13,2010,5.75,172,6500
124375,32,79,79,10000,41,2,2,3,2,2017,6.17,170,20000
121933,33,79,79,6500,25,2,2,1,4,2017,6.25,187,11700
108080,34,79,79,3600,94,2,3,3,23,2018,6,168,6800
53050,34,79,79,6500,34,2,3,3,2,2017,6.33,181,12400
80,37,79,79,4000,23,1,2,4,22,2015,5.58,159,7600
242348,24,78,83,14000,25,2,1,3,7,2015,6.17,181,30500
240130,20,78,87,14000,10,2,1,2,15,2018,6.08,174,30800
235805,20,78,87,16000,46,2,2,4,21,2016,5.75,154,30400
235374,24,78,81,13000,15,2,1,3,16,2013,5.75,148,24400
235212,19,78,86,12500,49,2,1,3,19,2016,5.92,161,4585.060806
232862,23,78,84,14000,12,2,1,4,3,2018,5.42,141,32200
232432,20,78,86,15500,12,2,1,3,14,2016,6,192,4585.060806
232244,21,78,84,12000,24,2,1,3,13,2017,5.5,154,22800
231691,19,78,90,14000,12,2,2,1,4,2018,6.33,181,26600
231281,19,78,88,14000,36,2,1,3,23,2015,5.92,152,29400
230988,22,78,84,14000,12,2,1,4,12,2017,5.83,154,30800
230431,26,78,78,9000,27,2,1,2,13,2018,6.17,187,17100
230360,30,78,78,7500,29,2,1,4,23,2018,5.75,165,13500
230269,34,78,78,5000,30,1,1,4,12,2018,5.75,157,9500
230184,30,78,78,7500,34,1,1,4,19,2018,5.5,143,14300
230020,25,78,80,12500,33,2,1,4,5,2017,6.08,152,24700
229984,21,78,85,12500,43,1,1,3,19,2015,5.83,170,26300
229406,24,78,81,13000,15,2,1,4,12,2018,6,170,27000
228881,21,78,88,14500,52,2,1,3,23,2015,5.75,154,27600
228618,23,78,86,13000,47,1,1,4,19,2017,5.83,161,27300
228251,22,78,84,14000,51,2,2,3,22,2017,6.08,170,26600
227476,27,78,79,12000,17,2,1,3,14,2017,6.17,181,24900
226766,22,78,84,14000,1,2,1,4,18,2018,5.33,143,33600
226379,32,78,78,6000,15,2,1,1,4,2014,6.17,185,9000
226377,25,78,82,13500,25,1,1,4,12,2015,5.67,165,19900
226168,21,78,84,14000,22,2,1,3,5,2014,5.92,165,26600
226078,23,78,80,13000,15,2,3,4,18,2018,5.83,172,27000
225309,21,78,85,14500,27,2,1,4,12,2014,5.92,161,27600
225161,21,78,86,13500,81,2,1,2,10,2015,6,174,30400
225100,21,78,88,14500,61,2,1,3,10,2015,6.17,170,30500
224458,21,78,86,15500,56,2,2,4,3,2018,5.83,161,32600
224309,23,78,83,13500,22,2,1,3,9,2017,6,163,29400
224116,28,78,78,10500,19,2,1,3,2,2017,6.25,183,21000
224031,25,78,79,12500,46,2,1,4,16,2017,6.08,187,22200
223952,25,78,80,9000,18,2,1,1,4,2018,6.33,187,19600
223874,23,78,83,14000,25,2,2,3,5,2014,5.67,154,27700
223689,25,78,80,13000,48,2,1,3,14,2018,6.5,185,23100
223627,29,78,78,10500,47,2,2,3,14,2014,6.25,190,17900
222994,24,78,83,12000,20,1,1,3,9,2017,5.75,174,18900
222709,29,78,78,10000,43,2,1,4,11,2018,5.92,170,17000
221342,20,78,86,13000,24,2,1,3,26,2018,5.67,154,24700
220523,23,78,85,12500,68,2,1,2,15,2018,6.42,207,26300
220407,29,78,80,8500,39,2,1,1,4,2018,6.25,176,16800
219693,25,78,80,10500,25,2,2,2,8,2016,6.08,190,20700
217940,26,78,79,10000,23,2,1,2,8,2017,5.75,157,21800
216816,22,78,85,15000,53,2,2,3,2,2017,5.92,179,28500
216700,25,78,79,12500,23,2,1,4,18,2016,5.92,168,18400
216655,26,78,79,10000,44,2,2,2,10,2016,5.92,170,17800
216435,23,78,84,14000,22,2,1,4,22,2017,5.58,141,32200
216393,21,78,87,16000,47,2,2,4,22,2017,5.75,159,33600
216373,30,78,78,7500,15,2,1,3,23,2014,5.75,152,15000
216266,22,78,83,11500,47,2,2,3,23,2017,5.92,157,22700
216189,26,78,81,10500,23,2,1,3,23,2018,5.75,163,22800
216065,26,78,81,9000,22,2,2,1,4,2016,6.33,192,4585.060806
215792,25,78,81,11000,55,2,2,2,15,2016,6,170,21700
215466,26,78,81,11000,54,2,2,2,10,2017,6.33,192,19500
215333,27,78,79,12000,41,2,2,3,7,2016,6.17,194,4585.060806
215330,23,78,83,14000,42,2,1,4,18,2018,6.17,170,24900
215259,25,78,81,13000,29,1,1,4,16,2017,5.83,163,23100
214766,29,78,78,8000,25,2,1,2,8,2018,6.08,196,11200
214394,24,78,85,12500,20,2,1,3,13,2016,5.83,157,20000
214026,25,78,81,10500,28,1,1,3,27,2018,6.08,161,22800
213732,24,78,82,9500,1,2,1,1,4,2016,6.17,187,20700
213655,22,78,84,14000,81,2,1,4,18,2013,6.08,165,29400
213400,25,78,80,12500,76,1,2,4,19,2018,5.83,150,22200
213296,23,78,83,13500,29,1,2,4,22,2017,6.17,172,24000
212977,23,78,84,12000,24,2,1,2,10,2015,6.25,179,22800
212811,24,78,83,13500,44,2,2,3,9,2017,6,187,26700
212501,23,78,84,12000,18,2,2,2,10,2016,6.17,194,4585.060806
212213,25,78,80,12500,16,2,1,4,16,2017,5.67,150,25900
212196,23,78,84,14000,25,2,1,4,3,2016,5.67,152,32200
212187,24,78,81,11000,22,1,1,3,27,2015,5.83,170,19500
212153,24,78,82,11500,46,2,2,3,13,2017,6.25,170,20400
211706,25,78,83,13500,31,2,1,3,5,2012,5.83,154,29400
210935,23,78,83,14000,50,1,2,4,21,2012,6,159,24900
210665,26,78,79,10000,45,1,2,3,19,2015,6.17,181,17800
210513,25,78,80,12500,15,1,2,4,12,2016,5.5,148,4585.060806
209307,27,78,80,8500,10,2,2,1,4,2014,6.08,187,15100
208777,23,78,83,13500,13,2,3,3,22,2017,5.75,139,28000
208620,25,78,80,10500,29,2,1,3,13,2018,5.92,168,18600
208520,28,78,78,8000,44,2,1,3,23,2016,6,154,15200
208450,22,78,84,14000,91,2,1,4,22,2013,5.83,157,28700
208330,23,78,84,14000,29,1,1,4,21,2017,6.08,168,32200
208268,23,78,86,15000,26,2,2,3,22,2016,6.08,176,4585.060806
208104,25,78,82,9500,12,2,1,1,4,2014,6.17,168,19700
207948,22,78,83,14000,57,1,2,4,16,2017,5.92,161,27700
207791,24,78,80,13000,48,2,2,3,21,2013,6.33,172,23100
207421,23,78,84,14000,17,2,1,4,18,2012,5.67,148,23800
206511,24,78,83,13500,40,1,2,3,9,2011,6,163,24000
206058,25,78,81,10500,78,2,2,3,23,2017,6,172,18100
205976,25,78,79,12500,29,2,2,4,21,2016,5.92,159,27200
205943,28,78,78,8500,57,2,2,2,10,2015,6,165,14500
205850,29,78,78,10500,39,2,2,3,7,2018,6.17,187,17900
205659,24,78,84,10500,21,2,1,1,4,2014,6,172,20000
205633,29,78,78,10000,36,2,2,4,22,2018,6,172,17000
